#     energy    ,  gammaM   ,  alpha_LS
 2.000000000E-07  -4.773695225E+11   4.389688139E+10
 4.000000000E-07  -2.860083318E+12   2.630011670E+11
 6.000000000E-07  -1.923537525E+12   1.768803843E+11
 8.000000000E-07   8.104092941E+12  -7.452181953E+11
 1.000000000E-06  -1.945015954E+12   1.788554753E+11
