#     energy    ,  gammaM   ,  alpha_St
 2.000000000E-07  -2.216379145E+13   3.043024804E+10
 4.000000000E-07  -2.127238516E+14   2.920637305E+11
 6.000000000E-07  -9.220454099E+13   1.265941846E+11
 8.000000000E-07   9.478373543E+14  -1.301353465E+12
 1.000000000E-06  -1.111707044E+14   1.526341875E+11
