#     energy    ,  gammaM   ,  alpha_t
 2.000000000E-07  -4.419251839E+13   5.888956503E+10
 4.000000000E-07  -4.291434440E+14   5.718631089E+11
 6.000000000E-07  -1.847037805E+14   2.461304746E+11
 8.000000000E-07   1.773233510E+15  -2.362955497E+12
 1.000000000E-06  -2.229907778E+14   2.971505410E+11
