#     energy    ,  gammaM   ,  alpha_SL
 2.000000000E-07  -7.609672878E+10   1.399506638E+10
 4.000000000E-07   6.758052987E+10  -1.242883948E+10
 6.000000000E-07  -4.998244443E+11   9.192348850E+10
 8.000000000E-07  -9.306853012E+10   1.711637874E+10
 1.000000000E-06   1.079227229E+11  -1.984823812E+10
