#     energy    ,  Torque Torque Response ((i,j, i=1,3), j=1,3)
 0.000000000E+00   1.572662217E+03  -3.964037599E-26   4.722135907E-14  -3.338493468E-11  -7.274185866E-14  -6.239513961E-16   4.722135907E-14   2.989895757E-11   1.572662217E+03   1.156444401E-25  -5.425123036E-14   3.101678164E-15  -7.274185866E-14   6.239513961E-16  -5.425123036E-14  -3.101678165E-15   1.681448789E+03   3.190502349E-30
 2.000000000E-07   1.572144369E+03  -2.050784733E-02   1.476335181E-02  -1.219225039E+00  -8.998296074E-14  -1.521768152E-13  -1.476335181E-02   1.219225039E+00   1.572144369E+03  -2.050784733E-02  -1.150532715E-13   1.539525662E-13  -9.254598796E-14   1.496200760E-13  -1.123623957E-13  -1.564375705E-13   1.681448789E+03  -2.411877553E-04
 4.000000000E-07   1.566574876E+03  -5.326959844E-01   5.257131041E-01  -7.168155654E+00  -5.826854742E-13  -2.265950406E-13  -5.257131041E-01   7.168155654E+00   1.566574876E+03  -5.326959844E-01  -1.858380528E-13   6.749022245E-13  -6.067583849E-13   1.358000537E-13  -9.459933095E-14  -6.988387280E-13   1.681448788E+03  -4.823755169E-04
 6.000000000E-07   1.578748001E+03  -2.484357163E-01   2.412353676E-01   4.767036006E+00  -1.002855221E-13   2.348226250E-13  -2.412353676E-01  -4.767036006E+00   1.578748001E+03  -2.484357163E-01   1.720354063E-13   4.361899616E-14  -1.211826066E-13  -2.235515697E-13   1.594593111E-13  -6.565830896E-14   1.681448788E+03  -7.235632908E-04
 8.000000000E-07   1.576251536E+03  -5.679625449E-02   4.961783031E-02   2.107316004E+00  -2.507591172E-15  -1.909607437E-14  -4.961783031E-02  -2.107316004E+00   1.576251536E+03  -5.679625449E-02  -4.186722640E-14  -2.095904484E-14   2.646710257E-16   1.936492736E-14  -4.315993679E-14   2.316182551E-14   1.681448788E+03  -9.647510833E-04
 1.000000000E-06   1.575678216E+03  -3.099283446E-02   2.386012899E-02   1.414947269E+00   1.247659013E-13   1.464280283E-13  -2.386012899E-02  -1.414947269E+00   1.575678216E+03  -3.099283446E-02   1.793261380E-13  -6.797893466E-14   1.174507005E-13  -1.497005367E-13   1.826860592E-13   6.080029841E-14   1.681448788E+03  -1.205938901E-03
