#     energy    ,  gammaM   ,  alpha_LL
 2.000000000E-07  -6.550825641E+12   1.964777107E+13
 4.000000000E-07   6.420666602E+12  -1.925842672E+13
 6.000000000E-07  -3.263084871E+13   9.788319071E+13
 8.000000000E-07  -7.991017755E+12   2.397378084E+13
 1.000000000E-06   1.043183966E+13  -3.130153616E+13
