#     energy    ,  gammaM   ,  (ReX(w))^(-2),     Um^2,   v1  ,  v2  ,  v3,    v4
 2.000000000E-07   2.169813927E+00   5.375454338E-03   5.406660900E-03  -1.209745308E-02  -1.583634402E-02  -1.583634402E-02  -1.592828003E-02
 4.000000000E-07   2.169813927E+00   5.375440236E-03   5.406660900E-03  -1.209792043E-02  -1.583697248E-02  -1.583697248E-02  -1.592895393E-02
 6.000000000E-07   2.169813927E+00   5.375426134E-03   5.406660900E-03  -1.209838783E-02  -1.583760102E-02  -1.583760102E-02  -1.592962792E-02
 8.000000000E-07   2.169813928E+00   5.375412032E-03   5.406660900E-03  -1.209885529E-02  -1.583822965E-02  -1.583822965E-02  -1.593030199E-02
 1.000000000E-06   2.169813929E+00   5.375397930E-03   5.406660900E-03  -1.209932281E-02  -1.583885836E-02  -1.583885836E-02  -1.593097615E-02
