#     energy    ,  Inverse Chi TS       ((i,j, i=1,2), j=1,2)                                       
 0.000000000E+00  -2.135086789E-11   2.672747199E-14  -2.924131245E-16  -9.123168803E-01   4.582825013E-25   9.123168803E-01  -2.208767527E-11   2.536871786E-14
 2.000000000E-07  -8.734585784E-01   8.975518118E-03  -1.352335482E-02  -1.250973975E+00   1.352335482E-02   1.250973975E+00  -8.734585784E-01   8.975518118E-03
 4.000000000E-07  -3.718699262E+00   1.611285791E-01  -1.667884151E-01  -3.795009700E+00   1.667884151E-01   3.795009700E+00  -3.718699262E+00   1.611285791E-01
 6.000000000E-07   6.264694173E+00   4.500159651E-01  -4.558393120E-01   6.381604381E+00   4.558393120E-01  -6.381604381E+00   6.264694173E+00   4.500159651E-01
 8.000000000E-07   2.109729924E+00   4.941628643E-02  -5.509982080E-02   2.361118398E+00   5.509982080E-02  -2.361118398E+00   2.109729924E+00   4.941628643E-02
 1.000000000E-06   1.344259732E+00   1.933221956E-02  -2.477984657E-02   1.694637094E+00   2.477984657E-02  -1.694637094E+00   1.344259732E+00   1.933221956E-02
