 #     energy    ,       q        ,  ((real[chihf(j,i)], imag[chihf(j,i)], j=1,4),i=1,4)
 0.000000000E+00   0.000000000E+00  -1.363929246E+01   0.000000000E+00  -2.777727665E-16   2.437408266E-16  -3.948779971E-16   2.789395613E-16  -3.441205153E-18  -1.948815252E-18  -2.777727665E-16  -2.437408266E-16  -1.960793698E+01   2.166671187E-34  -9.816759179E-02   1.339664798E-19  -2.777727665E-16   2.432106625E-16  -3.948779971E-16  -2.789395613E-16  -9.816759179E-02  -1.339664798E-19  -5.537257039E+00   4.814824861E-35  -3.948779971E-16   2.786468288E-16  -3.441205153E-18   1.948815252E-18  -2.777727665E-16  -2.432106625E-16  -3.948779971E-16  -2.786468288E-16  -1.363929246E+01   1.540743956E-33
 2.000000000E-07   0.000000000E+00  -1.363931035E+01  -2.715483883E-07  -2.771024795E-16   2.549756742E-16  -3.893245749E-16   2.800748935E-16  -2.176045981E-19  -2.036384282E-18  -2.769517889E-16  -2.551573266E-16  -1.960793686E+01  -1.992189997E-03  -9.816759169E-02  -8.537329220E-06  -2.904943236E-16   2.482717362E-16  -3.893725480E-16  -2.800081167E-16  -9.816759169E-02  -8.537329220E-06  -5.537256941E+00  -7.100956563E-04  -3.881711460E-16   2.821734067E-16   1.110111437E-19   2.036540890E-18  -2.903420718E-16  -2.484534999E-16  -3.882190595E-16  -2.821065434E-16  -1.363927457E+01  -2.715254153E-07
 4.000000000E-07   0.000000000E+00  -1.363932824E+01  -5.431197540E-07  -2.770444281E-16   2.417127371E-16  -3.901150361E-16   2.784355163E-16   9.995779785E-20  -1.985459187E-18  -2.767469626E-16  -2.420846126E-16  -1.960793650E+01  -3.984380015E-03  -9.816759140E-02  -1.707465860E-05  -2.902141783E-16   2.524665699E-16  -3.902111609E-16  -2.783018796E-16  -9.816759140E-02  -1.707465860E-05  -5.537256648E+00  -1.420191235E-03  -3.914016621E-16   2.804938558E-16  -2.185553321E-19   1.985640682E-18  -2.899166571E-16  -2.528365293E-16  -3.914979492E-16  -2.803599410E-16  -1.363925668E+01  -5.430278621E-07
 6.000000000E-07   0.000000000E+00  -1.363934613E+01  -8.147141014E-07  -2.765908915E-16   2.517705185E-16  -3.883573957E-16   2.802543808E-16   1.867081904E-18  -2.026418683E-18  -2.761393735E-16  -2.523223550E-16  -1.960793590E+01  -5.976570076E-03  -9.816759091E-02  -2.561198832E-05  -2.837601578E-16   2.512376391E-16  -3.885017654E-16  -2.800536700E-16  -9.816759091E-02  -2.561198832E-05  -5.537256159E+00  -2.130286659E-03  -3.883227365E-16   2.832214890E-16   1.712576931E-18   2.026633509E-18  -2.833123436E-16  -2.517859380E-16  -3.884675438E-16  -2.830208687E-16  -1.363923879E+01  -8.145073446E-07
 8.000000000E-07   0.000000000E+00  -1.363936402E+01  -1.086331435E-06  -2.783901975E-16   2.422638615E-16  -3.903459447E-16   2.799189271E-16   3.279605207E-18  -1.863736735E-18  -2.777906242E-16  -2.429867493E-16  -1.960793507E+01  -7.968760201E-03  -9.816759022E-02  -3.414931853E-05  -2.880111578E-16   2.459075416E-16  -3.905381642E-16  -2.796513018E-16  -9.816759022E-02  -3.414931853E-05  -5.537255475E+00  -2.840381852E-03  -3.917763154E-16   2.808105344E-16   3.453159956E-18   1.863005911E-18  -2.874093152E-16  -2.466256497E-16  -3.919691476E-16  -2.805431577E-16  -1.363922090E+01  -1.085963867E-06
 1.000000000E-06   0.000000000E+00  -1.363938191E+01  -1.357971759E-06  -2.729613657E-16   2.498876859E-16  -3.915006001E-16   2.758359539E-16   4.696562696E-19  -1.784543650E-18  -2.722164515E-16  -2.507834490E-16  -1.960793400E+01  -9.960950412E-03  -9.816758933E-02  -4.268664939E-05  -2.865846512E-16   2.497834117E-16  -3.917404166E-16  -2.755014450E-16  -9.816758933E-02  -4.268664939E-05  -5.537254595E+00  -3.550476734E-03  -3.921930507E-16   2.820225441E-16   4.672877778E-20   1.786659489E-18  -2.858516456E-16  -2.506854283E-16  -3.924330719E-16  -2.816879937E-16  -1.363920301E+01  -1.357397435E-06
