    1.10396453612E+00      7.88560543857E-01     -6.40524055067E-18      2.69413314254E-17      1.13860708324E-17      2.20838523265E-18     -1.62655736861E-17      2.80044338955E-16      0.00000000000E+00      0.00000000000E+00
    1.12335221768E+00      1.00722118397E+00     -8.75583437523E-18     -2.73189254739E-17     -1.79693913962E-17     -1.12545158140E-17      5.95040645446E-18      1.05130341281E-16      0.00000000000E+00      0.00000000000E+00
    1.13534863456E+00      1.09432897863E+00      3.07078874829E-18      9.02329920298E-18      1.45130494646E-17     -1.81813595081E-17      5.14538634139E-17     -1.19218193260E-16      0.00000000000E+00      0.00000000000E+00
    1.14214443208E+00      1.12728026105E+00      3.53007882430E-17      1.95784965330E-17     -9.46910629052E-18     -2.08885399270E-18      5.28396093156E-17      4.83689694200E-17      0.00000000000E+00      0.00000000000E+00
    1.14524254714E+00      1.14010672100E+00      1.46826145180E-17     -4.39927140540E-18      1.60932578573E-17     -3.48582759006E-18      3.05778893959E-18     -1.20414203782E-17      0.00000000000E+00      0.00000000000E+00
    1.14597410345E+00      1.14462500376E+00     -1.02430900727E-17     -2.44530206557E-17      1.23357451040E-17     -7.23877691759E-18      3.54805160946E-17     -1.64012683643E-16      0.00000000000E+00      0.00000000000E+00
    1.14559541216E+00      1.14555811636E+00      1.66768801731E-17      1.26215059670E-17     -1.72479466624E-18     -1.58399387503E-17      3.50603877527E-17     -2.44375781546E-16      0.00000000000E+00      0.00000000000E+00
    1.14489088690E+00      1.14517645350E+00     -2.22193385410E-18      7.98805183524E-18      5.14430555293E-18     -1.06759178743E-17     -7.13608317403E-17     -1.39228499606E-16      0.00000000000E+00      0.00000000000E+00
    1.14419476641E+00      1.14453790172E+00     -6.81237533459E-18      2.67204271316E-17      8.37350067952E-18     -6.73264470099E-18     -8.75865948779E-17     -1.29250451487E-16      0.00000000000E+00      0.00000000000E+00
    1.14391716363E+00      1.14414135085E+00      9.13727979424E-18      1.62067392004E-17      1.43536858155E-17      6.81324301556E-18      3.15824704713E-17     -1.11476312122E-16      0.00000000000E+00      0.00000000000E+00
    1.14486847672E+00      1.14450512023E+00     -3.21147674117E-17     -3.90326582425E-17      2.54208201484E-18     -2.09691167011E-18     -2.56667923677E-17     -1.27353097686E-16      0.00000000000E+00      0.00000000000E+00
    1.14774141607E+00      1.14625202066E+00      3.61604835013E-17      2.91998363496E-18      7.09567456660E-18      1.41166379710E-18      6.59029749446E-17     -3.43997020539E-17      0.00000000000E+00      0.00000000000E+00
    1.15187276603E+00      1.14938882596E+00     -1.28409716300E-17      1.64501448302E-17     -8.95739088977E-18     -1.21386422373E-18      1.07073011346E-16      1.69406589451E-19      0.00000000000E+00      0.00000000000E+00
    1.15339188842E+00      1.15177278756E+00     -1.72540778064E-18      4.45670848464E-18     -7.50209213197E-19      1.32130789023E-18      1.41505747685E-16     -1.98571627891E-16      0.00000000000E+00      0.00000000000E+00
    1.12881448254E+00      1.14411311161E+00      6.59792628733E-18      1.58101343707E-17      4.29338467339E-18     -1.74633464720E-17     -6.12099889004E-17     -8.93009895631E-17      0.00000000000E+00      0.00000000000E+00
    8.68237875678E-01      8.53042223428E-01     -3.23111804851E-17      1.53347625818E-17      1.97086596267E-17     -3.11765809802E-18     -9.06206668949E-17      1.20448085100E-17      0.00000000000E+00      0.00000000000E+00
    8.40601107134E-01      8.38311755298E-01      6.40804428188E-18     -1.05445008634E-17     -1.21225991522E-17     -1.08917421628E-17      5.19616596658E-17     -5.87806984077E-17      0.00000000000E+00      0.00000000000E+00
    8.34391872487E-01      8.32732713090E-01     -8.65506063870E-18      1.16548201800E-18     -2.20340133448E-17      2.03823809193E-17      4.90292316024E-17      4.33680868994E-17      0.00000000000E+00      0.00000000000E+00
    8.30932038365E-01      8.29981623206E-01      2.26886397143E-17     -5.86797773203E-18     -1.08835933198E-17      1.62483806789E-17      3.52725695060E-17     -2.39879730662E-18      0.00000000000E+00      0.00000000000E+00
    8.29216632891E-01      8.28964965948E-01     -9.92066861592E-19      1.41524647081E-17      1.20859553993E-17     -4.87219356457E-19      9.18757579645E-17     -8.01801387871E-17      0.00000000000E+00      0.00000000000E+00
    8.28848045961E-01      8.28984221112E-01     -1.48524071727E-17     -1.24226914533E-17     -1.12718743899E-17      7.05454967522E-20      7.38888015714E-17     -9.37038668230E-17      0.00000000000E+00      0.00000000000E+00
    8.29180128603E-01      8.29461247880E-01      2.06317838171E-18     -3.85876921497E-18     -1.10944644865E-17     -1.42517934893E-17     -5.44726888379E-18     -9.79339493615E-18      0.00000000000E+00      0.00000000000E+00
    8.29711946472E-01      8.30127231188E-01     -1.12423464091E-17      5.29027360032E-18      1.51379056255E-17      1.53495489429E-17      3.91930615024E-17     -1.89057753827E-18      0.00000000000E+00      0.00000000000E+00
    8.30282914737E-01      8.30852812189E-01     -1.94327712247E-18      1.47645828401E-17     -1.20093126056E-17     -1.79190797826E-17      9.12821996268E-17      4.69273193438E-17      0.00000000000E+00      0.00000000000E+00
    8.30814330804E-01      8.31211079474E-01     -4.97295153858E-18      1.53331357141E-17      5.98856879274E-18      2.00182939988E-18     -2.68517914609E-17      3.63139965147E-17      0.00000000000E+00      0.00000000000E+00
    8.30951512133E-01      8.30089615615E-01      5.81808661964E-18      1.26358469831E-17     -1.47487100177E-17      6.99998063546E-18      4.95255929095E-17      1.06946379920E-17      0.00000000000E+00      0.00000000000E+00
    8.29995778610E-01      8.25014906138E-01     -2.69980791214E-18      1.22079322370E-17      6.68265001744E-18     -8.14723561776E-18      1.45113684524E-17     -4.05728781735E-17      0.00000000000E+00      0.00000000000E+00
    8.26960383050E-01      8.08692719221E-01     -1.72036635309E-17     -3.86881431983E-19      6.55416910660E-18     -1.68970386655E-17      7.00080671840E-17     -5.90043151057E-17      0.00000000000E+00      0.00000000000E+00
    8.19649835276E-01      7.52259999986E-01      6.67438303956E-18      2.29352298184E-18     -6.36717755620E-18      6.48131572382E-18      5.79627822180E-17      3.43353275499E-17      0.00000000000E+00      0.00000000000E+00
    7.99144550957E-01      5.10390639835E-01     -3.03757741109E-18     -1.08435032899E-17     -1.60586164424E-17      5.65051408615E-18     -3.47291978704E-17     -4.37069000783E-18      0.00000000000E+00      0.00000000000E+00
   -2.50000000000E-01  ! Ef  
! n(1:nOrb), mx(1:nOrb), my(1:nOrb), mz(1:nOrb), delta_sc(1:nOrb) per site 
! Ef 
