#   5  200
#   G   0.000000000E+00
#   A   5.927533309E-01
#   B   1.185506662E+00
#   N   1.778259993E+00
#   G   2.371013323E+00
# Ef    7.110557497E-01
# dble((kount-1._dp)*deltak), (eval(i),i=1,dimHsc)
# dimHsc    18
 0.00000000E+000   4.86875906E-001   4.86875906E-001   5.61331368E-001   5.61331368E-001   9.36775819E-001   9.36775819E-001   9.69812201E-001   9.69812201E-001   9.75255890E-001   9.75255890E-001   1.07373871E+000   1.07373871E+000   1.71365693E+000   1.71365693E+000   1.98855778E+000   1.98855778E+000   1.98855778E+000   1.98855778E+000
 1.18550666E-002   4.87207783E-001   4.87207783E-001   5.61448035E-001   5.61448035E-001   9.36797721E-001   9.36797721E-001   9.69707328E-001   9.69707328E-001   9.75149359E-001   9.75149359E-001   1.07353482E+000   1.07353482E+000   1.71350604E+000   1.71350604E+000   1.98822960E+000   1.98822960E+000   1.98840427E+000   1.98840427E+000
 2.37101332E-002   4.88193870E-001   4.88193870E-001   5.61806019E-001   5.61806019E-001   9.36863627E-001   9.36863627E-001   9.69372903E-001   9.69372903E-001   9.74850930E-001   9.74850930E-001   1.07292411E+000   1.07292411E+000   1.71305377E+000   1.71305377E+000   1.98724549E+000   1.98724549E+000   1.98794421E+000   1.98794421E+000
 3.55651999E-002   4.89804995E-001   4.89804995E-001   5.62429815E-001   5.62429816E-001   9.36974071E-001   9.36974071E-001   9.68752230E-001   9.68752230E-001   9.74421426E-001   9.74421426E-001   1.07190940E+000   1.07190940E+000   1.71230140E+000   1.71230140E+000   1.98560679E+000   1.98560679E+000   1.98717899E+000   1.98717899E+000
 4.74202665E-002   4.91990798E-001   4.91990798E-001   5.63361984E-001   5.63361984E-001   9.37129721E-001   9.37129721E-001   9.67767556E-001   9.67767556E-001   9.73945691E-001   9.73945691E-001   1.07049542E+000   1.07049542E+000   1.71125105E+000   1.71125105E+000   1.98331571E+000   1.98331571E+000   1.98611098E+000   1.98611098E+000
 5.92753331E-002   4.94677453E-001   4.94677453E-001   5.64665420E-001   5.64665420E-001   9.37330944E-001   9.37330944E-001   9.66355434E-001   9.66355434E-001   9.73497633E-001   9.73497633E-001   1.06868871E+000   1.06868871E+000   1.70990571E+000   1.70990571E+000   1.98037535E+000   1.98037535E+000   1.98474344E+000   1.98474344E+000
 7.11303997E-002   4.97765388E-001   4.97765388E-001   5.66425624E-001   5.66425624E-001   9.37576955E-001   9.37576955E-001   9.64496793E-001   9.64496793E-001   9.73110994E-001   9.73110995E-001   1.06649765E+000   1.06649765E+000   1.70826922E+000   1.70826922E+000   1.97678971E+000   1.97678971E+000   1.98308060E+000   1.98308060E+000
 8.29854663E-002   5.01128541E-001   5.01128541E-001   5.68751428E-001   5.68751428E-001   9.37864051E-001   9.37864051E-001   9.62214224E-001   9.62214224E-001   9.72783795E-001   9.72783795E-001   1.06393235E+000   1.06393235E+000   1.70634632E+000   1.70634632E+000   1.97256366E+000   1.97256366E+000   1.98112764E+000   1.98112764E+000
 9.48405329E-002   5.04617639E-001   5.04617639E-001   5.71771682E-001   5.71771682E-001   9.38181746E-001   9.38181746E-001   9.59554177E-001   9.59554177E-001   9.72499974E-001   9.72499974E-001   1.06100462E+000   1.06100462E+000   1.70414261E+000   1.70414261E+000   1.96770298E+000   1.96770298E+000   1.97889069E+000   1.97889069E+000
 1.06695600E-001   5.08070458E-001   5.08070458E-001   5.75624962E-001   5.75624962E-001   9.38503483E-001   9.38503483E-001   9.56582129E-001   9.56582129E-001   9.72243496E-001   9.72243496E-001   1.05772788E+000   1.05772788E+000   1.70166463E+000   1.70166463E+000   1.96221435E+000   1.96221435E+000   1.97637681E+000   1.97637681E+000
