#   5  200
#   G   0.000000000E+00
#   A   5.927533309E-01
#   B   1.185506662E+00
#   N   1.778259993E+00
#   G   2.371013323E+00
# Ef    7.879454793E-01
# dble((kount-1._dp)*deltak), (eval(i),i=1,dimbs)
# dimbs    18
 0.00000000E+000   5.04236401E-001   5.05235727E-001   6.12506083E-001   6.16732086E-001   6.47523608E-001   6.47698765E-001   7.18936401E-001   7.55038618E-001   8.27548904E-001   8.27618402E-001   8.31503938E-001   8.62186948E-001   1.94971288E+000   1.94971288E+000   2.25938740E+000   2.25938740E+000   2.25938740E+000   2.25938740E+000
 1.18550666E-002   5.04288745E-001   5.05344022E-001   6.12479905E-001   6.16704745E-001   6.47462840E-001   6.47940030E-001   7.18990073E-001   7.55254189E-001   8.27520894E-001   8.27694940E-001   8.31476405E-001   8.62125963E-001   1.94963834E+000   1.94963865E+000   2.25890395E+000   2.25890698E+000   2.25931259E+000   2.25931279E+000
 2.37101332E-002   5.04409038E-001   5.05704163E-001   6.12398207E-001   6.16625944E-001   6.47280793E-001   6.48661342E-001   7.19152136E-001   7.55901720E-001   8.27433572E-001   8.27925520E-001   8.31397343E-001   8.61943271E-001   1.94941500E+000   1.94941625E+000   2.25745468E+000   2.25746679E+000   2.25908841E+000   2.25908924E+000
 3.55651999E-002   5.04541330E-001   5.06367678E-001   6.12251635E-001   6.16505254E-001   6.46978234E-001   6.49855113E-001   7.19425789E-001   7.56983653E-001   8.27277228E-001   8.28313073E-001   8.31277198E-001   8.61639649E-001   1.94904369E+000   1.94904648E+000   2.25504282E+000   2.25507005E+000   2.25871572E+000   2.25871757E+000
 4.74202665E-002   5.04671489E-001   5.07341387E-001   6.12025343E-001   6.16358008E-001   6.46556439E-001   6.51508254E-001   7.19816576E-001   7.58504001E-001   8.27036620E-001   8.28862592E-001   8.31132434E-001   8.61216396E-001   1.94852578E+000   1.94853068E+000   2.25167375E+000   2.25172209E+000   2.25819590E+000   2.25819916E+000
 5.92753331E-002   5.04807468E-001   5.08607231E-001   6.11701000E-001   6.16203419E-001   6.46017185E-001   6.53601559E-001   7.20332709E-001   7.60468268E-001   8.26693376E-001   8.29581308E-001   8.30983129E-001   8.60675316E-001   1.94786317E+000   1.94787075E+000   2.24735499E+000   2.24743037E+000   2.25753090E+000   2.25753593E+000
 7.11303997E-002   5.04956614E-001   5.10145099E-001   6.11260511E-001   6.16060973E-001   6.45362743E-001   6.56108904E-001   7.20985527E-001   7.62883321E-001   8.26230184E-001   8.30478923E-001   8.30848779E-001   8.60018719E-001   1.94705833E+000   1.94706908E+000   2.24209613E+000   2.24220442E+000   2.25672321E+000   2.25673034E+000
 8.29854663E-002   5.05122732E-001   5.11935930E-001   6.10690428E-001   6.15946073E-001   6.44595867E-001   6.58996280E-001   7.21790085E-001   7.65757241E-001   8.25635280E-001   8.30743804E-001   8.31567941E-001   8.59249406E-001   1.94611423E+000   1.94612862E+000   2.23590885E+000   2.23605582E+000   2.25577585E+000   2.25578540E+000
 9.48405329E-002   5.05307421E-001   5.13960599E-001   6.09984732E-001   6.15867273E-001   6.43719777E-001   6.62220710E-001   7.22765834E-001   7.69099113E-001   8.24904672E-001   8.30675320E-001   8.32864062E-001   8.58370662E-001   1.94503438E+000   1.94505281E+000   2.22880682E+000   2.22899813E+000   2.25469238E+000   2.25470461E+000
 1.06695600E-001   5.05511105E-001   5.16199141E-001   6.09144597E-001   6.15826496E-001   6.42738149E-001   6.65729129E-001   7.23937284E-001   7.72918781E-001   8.24041196E-001   8.30644090E-001   8.34386664E-001   8.57386251E-001   1.94382280E+000   1.94384561E+000   2.22080569E+000   2.22104689E+000   2.25347687E+000   2.25349200E+000
